threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
0.0,4.5,0.6274274047186934,1.0,0.0,1.0,,1.0,1.0,,0.6274274047186934,,0.6274274047186934,1.0,0.7710574943244813,1.0
0.01,4.5,0.7597052977270763,1.0,0.3551948051948052,1.6421831045631357,0.0,1.0,0.6448051948051947,0.0,0.7259987314407671,1.0,0.7259987314407671,1.0,0.8404027127748875,0.867722106991617
0.02,4.5,0.780884322876156,1.0,0.4121212121212121,1.8343813131313127,0.0,1.0,0.5878787878787879,0.0,0.7447667305577192,1.0,0.7447667305577192,1.0,0.8526856873205109,0.8465430818425373
0.03,4.5,0.8072033532106128,1.0,0.4829004329004329,2.0915384615384616,0.0,1.0,0.5170995670995671,0.0,0.7681988926323498,1.0,0.7681988926323498,1.0,0.8679781763970116,0.8202240515080804
0.04,4.5,0.8195164635727249,1.0,0.516017316017316,2.2666142191142193,0.0,1.0,0.48398268398268396,0.0,0.7800253566122527,1.0,0.7800253566122527,1.0,0.8754455869083682,0.8079109411459683
0.05,4.5,0.8230565638233515,1.0,0.5255411255411255,2.3666142191142194,0.0,1.0,0.47445887445887447,0.0,0.7840512324191836,1.0,0.7840512324191836,1.0,0.8778102109585353,0.8043708408953417
0.06,4.5,0.8248422781090656,1.0,0.5303030303030303,2.3957808857808858,0.0,1.0,0.4696969696969697,0.0,0.7859011267109384,1.0,0.7859011267109384,1.0,0.878946205765416,0.8025851266096276
0.07,4.5,0.8318911502895169,1.0,0.5493506493506494,2.500151515151515,0.0,1.0,0.45064935064935063,0.0,0.7928682165471876,1.0,0.7928682165471876,1.0,0.8832920530361124,0.7955362544291763
0.08,4.5,0.8354010025062657,1.0,0.5586580086580086,2.5806277056277054,0.0,1.0,0.4413419913419913,0.0,0.7964141275945333,1.0,0.7964141275945333,1.0,0.8854824327544539,0.7920264022124275
0.09,4.5,0.8388795264022123,1.0,0.567965367965368,2.6411038961038957,0.0,1.0,0.432034632034632,0.0,0.7998192477821433,1.0,0.7998192477821433,1.0,0.8876131940987202,0.7885478783164807
0.1,4.5,0.8424196266528391,0.9971428571428571,0.5822510822510822,2.819103896103896,0.003750000000000001,0.9971428571428571,0.41774891774891776,0.0058823529411764705,0.805755993962792,0.9941176470588236,0.805755993962792,0.9971428571428571,0.8897947962803224,0.7814363494944255
0.11,4.5,0.8423893786189612,0.9943650793650793,0.5867965367965368,2.8258887778887773,0.009583333333333338,0.9943650793650793,0.4132034632034632,0.014973262032085561,0.8067165935587821,0.9850267379679144,0.8067165935587821,0.9943650793650793,0.8893986141074347,0.7779578255984789
0.12,4.5,0.8476233687667445,0.9943650793650793,0.6006493506493505,2.9220792540792537,0.009583333333333338,0.9943650793650793,0.39935064935064934,0.014973262032085561,0.8118507399002455,0.9850267379679144,0.8118507399002455,0.9943650793650793,0.8926200397646008,0.7727238354506956
0.13,4.5,0.8546733212341199,0.9943650793650793,0.6194805194805195,3.165272727272727,0.009583333333333338,0.9943650793650793,0.38051948051948054,0.014973262032085561,0.8195336565166894,0.9850267379679144,0.8195336565166894,0.9943650793650793,0.8972088557454411,0.7656738829833203
0.14,4.5,0.8581820931639443,0.9943650793650793,0.629004329004329,3.2045151515151518,0.009583333333333338,0.9943650793650793,0.37099567099567105,0.014973262032085561,0.8228685316323231,0.9850267379679144,0.8228685316323231,0.9943650793650793,0.8993255688230711,0.7621651110534957
0.15,4.5,0.861690865093769,0.9943650793650793,0.6385281385281385,3.2936060606060606,0.009583333333333338,0.9943650793650793,0.36147186147186156,0.014973262032085561,0.8266242488511842,0.9850267379679144,0.8266242488511842,0.9943650793650793,0.9015822601188456,0.7586563391236711
0.16,4.5,0.8652007173105177,0.9943650793650793,0.6478354978354978,3.4122727272727276,0.00936274509803922,0.9943650793650793,0.35216450216450224,0.014646464646464647,0.8305141905630743,0.9853535353535353,0.8305141905630743,0.9943650793650793,0.9038737553959819,0.7551464869069224
0.17,4.5,0.8615990407052113,0.9858730158730159,0.6523809523809523,3.3872727272727277,0.020067401960784322,0.9858730158730159,0.3476190476190476,0.03163992869875223,0.831265246129018,0.9683600713012478,0.831265246129018,0.9858730158730159,0.9006174079587292,0.7480965344395473
0.18,4.5,0.8615990407052113,0.9858730158730159,0.6523809523809523,3.3872727272727277,0.020067401960784322,0.9858730158730159,0.3476190476190476,0.03163992869875223,0.831265246129018,0.9683600713012478,0.831265246129018,0.9858730158730159,0.9006174079587292,0.7480965344395473
0.19,4.5,0.859813326419497,0.9830158730158731,0.6523809523809523,3.372272727272727,0.023596813725490207,0.9830158730158731,0.3476190476190476,0.03661068893267035,0.8309807511076809,0.9633893110673297,0.8309807511076809,0.9830158730158731,0.8991333896938892,0.7463108201538329
0.2,4.5,0.8650159882464783,0.9830158730158731,0.6662337662337661,3.521717171717172,0.023596813725490207,0.9830158730158731,0.3337662337662338,0.03661068893267035,0.8365801283780494,0.9633893110673297,0.8365801283780494,0.9830158730158731,0.9025056392297405,0.7411081583268516
0.21,4.5,0.8649544118917983,0.9773809523809524,0.6755411255411254,3.538796296296296,0.03145703357100417,0.9773809523809524,0.32445887445887456,0.04851618110132042,0.8391970340425718,0.9514838188986795,0.8391970340425718,0.9773809523809524,0.9017445216008676,0.7340895341802783
0.22,4.5,0.8667087978567107,0.9773809523809524,0.6803030303030302,3.5614814814814815,0.03101511437908498,0.9773809523809524,0.3196969696969697,0.047875155460294784,0.8409647108102485,0.9521248445397053,0.8409647108102485,0.9773809523809524,0.9028247685144478,0.7323351482153659
0.23,4.5,0.868463183821623,0.9745238095238096,0.6898268398268397,3.818564814814814,0.034133986928104584,0.9745238095238096,0.31017316017316016,0.05172964462438147,0.8453262079349037,0.9482703553756184,0.8453262079349037,0.9745238095238096,0.9038207766065801,0.7270093336790251
0.24,4.5,0.868463183821623,0.9745238095238096,0.6898268398268397,3.818564814814814,0.034133986928104584,0.9745238095238096,0.31017316017316016,0.05172964462438147,0.8453262079349037,0.9482703553756184,0.8453262079349037,0.9745238095238096,0.9038207766065801,0.7270093336790251
0.25,4.5,0.8701873217526576,0.9745238095238096,0.6943722943722943,3.843009259259259,0.034133986928104584,0.9745238095238096,0.30562770562770564,0.05172964462438147,0.8470653383696863,0.9482703553756184,0.8470653383696863,0.9745238095238096,0.9049047874466885,0.7252851957479906
0.26,4.5,0.8719417077175698,0.9716666666666667,0.7038961038961038,4.011342592592593,0.03707516339869282,0.9716666666666667,0.29610389610389615,0.05594017094017094,0.8510567210567211,0.9440598290598292,0.8510567210567211,0.9716666666666667,0.9057931801334324,0.7199593812116499
0.27,4.5,0.8772361939331086,0.9716666666666667,0.7181818181818181,4.3988657407407405,0.036350354581778745,0.9716666666666667,0.28181818181818186,0.05491452991452992,0.8573438447857054,0.9450854700854702,0.8573438447857054,0.9716666666666667,0.9093398539880934,0.714664894996111
0.28,4.5,0.8772361939331086,0.9716666666666667,0.7181818181818181,4.3988657407407405,0.036350354581778745,0.9716666666666667,0.28181818181818186,0.05491452991452992,0.8573438447857054,0.9450854700854702,0.8573438447857054,0.9716666666666667,0.9093398539880934,0.714664894996111
0.29,4.5,0.8789905798980209,0.9716666666666667,0.7229437229437229,4.4272222222222215,0.03597642295784712,0.9716666666666667,0.2770562770562771,0.05436507936507936,0.8591937390774602,0.9456349206349207,0.8591937390774602,0.9716666666666667,0.9104474489248021,0.7129105090311988
0.3,4.5,0.8860707803992742,0.9716666666666667,0.741991341991342,5.958680555555553,0.03498924347066763,0.9716666666666667,0.258008658008658,0.05297979797979798,0.8688315727440216,0.947020202020202,0.8688315727440216,0.9716666666666667,0.9155410290605902,0.7058303085299455
0.31,4.5,0.8825620084694495,0.9661111111111111,0.741991341991342,5.9246527777777755,0.041661356760427995,0.9661111111111111,0.258008658008658,0.06321371610845296,0.8683592380611606,0.9367862838915471,0.8683592380611606,0.9661111111111111,0.9126941822137434,0.702321536600121
0.32,4.5,0.8843163944343617,0.9661111111111111,0.7467532467532467,5.962152777777776,0.041661356760427995,0.9661111111111111,0.2532467532467533,0.06321371610845296,0.8702619864755368,0.9367862838915471,0.8702619864755368,0.9661111111111111,0.9138334227200724,0.7005671506352088
